# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-27 20:54:52 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0204309906 CONVEYANCE CHAN AT RAMSGATE LN NR GREAT BRIDGE, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0204309906
#            TS   parameter     Description
#        147316       00065     Gage height, feet, Left Culvert, [Left culvert]
#        147318       00010     Temperature, water, degrees Celsius
#        147319       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        147320       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        147321       99234     Count of samples collected by autosampler, number
#        147329       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	147316_00065	147316_00065_cd	147318_00010	147318_00010_cd	147319_00095	147319_00095_cd	147320_63680	147320_63680_cd	147321_99234	147321_99234_cd	147329_00060	147329_00060_cd
USGS	0204309906	2019-04-24 06:20	EDT	0.23	P	17.0	P	255	P	2.9	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:25	EDT	0.23	P	17.0	P	255	P	3.5	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:30	EDT	0.23	P	17.0	P	255	P	3.1	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:35	EDT	0.23	P	17.0	P	256	P	3.3	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:40	EDT	0.23	P	17.0	P	256	P	3.0	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:45	EDT	0.23	P	16.9	P	257	P	3.2	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:50	EDT	0.23	P	16.9	P	258	P	3.2	P	0	P	0.85	P
USGS	0204309906	2019-04-24 06:55	EDT	0.23	P	16.9	P	259	P	3.3	P	0	P	0.85	P
USGS	0204309906	2019-04-24 07:00	EDT	0.21	P	16.9	P	259	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:05	EDT	0.21	P	16.9	P	260	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:10	EDT	0.21	P	16.9	P	260	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:15	EDT	0.22	P	16.9	P	262	P	3.5	P	0	P	0.77	P
USGS	0204309906	2019-04-24 07:20	EDT	0.21	P	16.9	P	263	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:25	EDT	0.21	P	16.9	P	264	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:30	EDT	0.21	P	16.9	P	265	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:35	EDT	0.21	P	16.9	P	266	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:40	EDT	0.21	P	16.9	P	267	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:45	EDT	0.22	P	16.9	P	268	P	2.5	P	0	P	0.77	P
USGS	0204309906	2019-04-24 07:50	EDT	0.21	P	16.9	P	269	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 07:55	EDT	0.21	P	16.9	P	270	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:00	EDT	0.21	P	16.9	P	271	P	2.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:05	EDT	0.21	P	16.9	P	274	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:10	EDT	0.21	P	16.9	P	274	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:15	EDT	0.21	P	16.9	P	275	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:20	EDT	0.21	P	16.9	P	276	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:25	EDT	0.21	P	16.9	P	276	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:30	EDT	0.21	P	16.9	P	277	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:35	EDT	0.21	P	16.9	P	278	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:40	EDT	0.21	P	16.9	P	278	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:45	EDT	0.21	P	17.0	P	279	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:50	EDT	0.21	P	17.0	P	279	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 08:55	EDT	0.22	P	17.0	P	279	P	3.2	P	0	P	0.77	P
USGS	0204309906	2019-04-24 09:00	EDT	0.21	P	17.0	P	280	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:05	EDT	0.21	P	17.0	P	280	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:10	EDT	0.21	P	17.1	P	280	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:15	EDT	0.21	P	17.1	P	280	P	2.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:20	EDT	0.21	P	17.1	P	280	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:25	EDT	0.21	P	17.1	P	280	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:30	EDT	0.21	P	17.2	P	280	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:35	EDT	0.21	P	17.2	P	279	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:40	EDT	0.21	P	17.2	P	279	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:45	EDT	0.21	P	17.2	P	279	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:50	EDT	0.21	P	17.2	P	279	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 09:55	EDT	0.21	P	17.3	P	279	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:00	EDT	0.21	P	17.3	P	280	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:05	EDT	0.21	P	17.3	P	280	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:10	EDT	0.21	P	17.4	P	279	P	2.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:15	EDT	0.21	P	17.4	P	279	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:20	EDT	0.21	P	17.4	P	278	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:25	EDT	0.21	P	17.4	P	277	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:30	EDT	0.21	P	17.5	P	276	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:35	EDT	0.21	P	17.5	P	276	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:40	EDT	0.21	P	17.6	P	274	P	2.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:45	EDT	0.21	P	17.6	P	273	P	2.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:50	EDT	0.21	P	17.6	P	272	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 10:55	EDT	0.21	P	17.6	P	271	P	2.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:00	EDT	0.21	P	17.7	P	270	P	2.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:05	EDT	0.21	P	17.7	P	264	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:10	EDT	0.21	P	17.7	P	263	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:15	EDT	0.21	P	17.8	P	262	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:20	EDT	0.21	P	17.8	P	261	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:25	EDT	0.21	P	17.8	P	260	P	5.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:30	EDT	0.21	P	17.9	P	260	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:35	EDT	0.21	P	17.9	P	259	P	4.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:40	EDT	0.21	P	17.9	P	259	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:45	EDT	0.21	P	18.0	P	258	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:50	EDT	0.21	P	18.0	P	258	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 11:55	EDT	0.21	P	18.0	P	257	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:00	EDT	0.21	P	18.1	P	256	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:05	EDT	0.21	P	18.2	P	256	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:10	EDT	0.21	P	18.2	P	255	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:15	EDT	0.21	P	18.3	P	254	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:20	EDT	0.21	P	18.3	P	254	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:25	EDT	0.21	P	18.4	P	254	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:30	EDT	0.21	P	18.4	P	253	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:35	EDT	0.21	P	18.5	P	252	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:40	EDT	0.21	P	18.6	P	252	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:45	EDT	0.21	P	18.6	P	251	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:50	EDT	0.21	P	18.7	P	251	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 12:55	EDT	0.21	P	18.8	P	251	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:00	EDT	0.21	P	18.8	P	251	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:05	EDT	0.21	P	18.9	P	250	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:10	EDT	0.21	P	19.0	P	250	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:15	EDT	0.21	P	19.0	P	249	P	3.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:20	EDT	0.21	P	19.1	P	249	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:25	EDT	0.21	P	19.1	P	248	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:30	EDT	0.21	P	19.2	P	248	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:35	EDT	0.21	P	19.2	P	248	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:40	EDT	0.21	P	19.3	P	247	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:45	EDT	0.21	P	19.4	P	247	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:50	EDT	0.21	P	19.4	P	246	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 13:55	EDT	0.21	P	19.5	P	246	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:00	EDT	0.21	P	19.5	P	246	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:05	EDT	0.21	P	19.6	P	242	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:10	EDT	0.21	P	19.6	P	241	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:15	EDT	0.21	P	19.7	P	241	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:20	EDT	0.21	P	19.8	P	241	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:25	EDT	0.21	P	19.8	P	241	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:30	EDT	0.21	P	19.9	P	241	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:35	EDT	0.21	P	20.0	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:40	EDT	0.21	P	20.0	P	241	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:45	EDT	0.21	P	20.1	P	241	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:50	EDT	0.21	P	20.1	P	241	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 14:55	EDT	0.21	P	20.2	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:00	EDT	0.21	P	20.3	P	241	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:05	EDT	0.21	P	20.3	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:10	EDT	0.21	P	20.4	P	241	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:15	EDT	0.21	P	20.5	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:20	EDT	0.21	P	20.6	P	242	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:25	EDT	0.21	P	20.6	P	242	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:30	EDT	0.21	P	20.7	P	241	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:35	EDT	0.21	P	20.8	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:40	EDT	0.21	P	20.8	P	241	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:45	EDT	0.21	P	20.9	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:50	EDT	0.21	P	21.0	P	241	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 15:55	EDT	0.21	P	21.0	P	241	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:00	EDT	0.21	P	21.1	P	240	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:05	EDT	0.21	P	21.2	P	241	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:10	EDT	0.21	P	21.3	P	240	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:15	EDT	0.21	P	21.3	P	241	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:20	EDT	0.21	P	21.4	P	241	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:25	EDT	0.21	P	21.4	P	241	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:30	EDT	0.21	P	21.5	P	240	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:35	EDT	0.21	P	21.6	P	242	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:40	EDT	0.21	P	21.6	P	242	P	4.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:45	EDT	0.21	P	21.6	P	241	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:50	EDT	0.21	P	21.7	P	241	P	4.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 16:55	EDT	0.21	P	21.7	P	240	P	4.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:00	EDT	0.21	P	21.8	P	240	P	4.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:05	EDT	0.21	P	21.8	P	236	P	4.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:10	EDT	0.21	P	21.8	P	236	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:15	EDT	0.21	P	21.9	P	236	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:20	EDT	0.21	P	21.9	P	236	P	4.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:25	EDT	0.21	P	22.0	P	236	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:30	EDT	0.21	P	22.0	P	236	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:35	EDT	0.21	P	22.0	P	236	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:40	EDT	0.21	P	22.0	P	236	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:45	EDT	0.21	P	22.0	P	236	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:50	EDT	0.21	P	22.0	P	236	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 17:55	EDT	0.21	P	22.1	P	237	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:00	EDT	0.21	P	22.1	P	237	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:05	EDT	0.21	P	22.1	P	237	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:10	EDT	0.21	P	22.1	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:15	EDT	0.21	P	22.1	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:20	EDT	0.21	P	22.1	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:25	EDT	0.21	P	22.1	P	236	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:30	EDT	0.21	P	22.0	P	236	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:35	EDT	0.21	P	22.0	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:40	EDT	0.21	P	22.0	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:45	EDT	0.21	P	22.0	P	237	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:50	EDT	0.21	P	22.0	P	237	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 18:55	EDT	0.21	P	22.0	P	237	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:00	EDT	0.21	P	22.0	P	237	P	4.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:05	EDT	0.21	P	21.9	P	236	P	5.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:10	EDT	0.21	P	21.9	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:15	EDT	0.21	P	21.9	P	236	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:20	EDT	0.21	P	21.8	P	236	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:25	EDT	0.21	P	21.8	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:30	EDT	0.21	P	21.8	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:35	EDT	0.21	P	21.7	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:40	EDT	0.21	P	21.7	P	236	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:45	EDT	0.21	P	21.6	P	236	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:50	EDT	0.21	P	21.6	P	236	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 19:55	EDT	0.21	P	21.6	P	236	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:00	EDT	0.21	P	21.5	P	236	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:05	EDT	0.21	P	21.4	P	234	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:10	EDT	0.21	P	21.4	P	234	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:15	EDT	0.21	P	21.4	P	234	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:20	EDT	0.21	P	21.3	P	234	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:25	EDT	0.21	P	21.2	P	234	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:30	EDT	0.21	P	21.2	P	234	P	3.7	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:35	EDT	0.21	P	21.2	P	233	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:40	EDT	0.21	P	21.1	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:45	EDT	0.21	P	21.0	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:50	EDT	0.21	P	21.0	P	233	P	5.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 20:55	EDT	0.21	P	20.9	P	234	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:00	EDT	0.21	P	20.9	P	234	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:05	EDT	0.21	P	20.8	P	234	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:10	EDT	0.21	P	20.8	P	234	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:15	EDT	0.21	P	20.7	P	234	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:20	EDT	0.21	P	20.6	P	234	P	4.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:25	EDT	0.21	P	20.6	P	234	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:30	EDT	0.21	P	20.6	P	234	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:35	EDT	0.21	P	20.5	P	234	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:40	EDT	0.21	P	20.4	P	234	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:45	EDT	0.21	P	20.4	P	234	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:50	EDT	0.21	P	20.4	P	234	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 21:55	EDT	0.21	P	20.3	P	233	P	3.6	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:00	EDT	0.21	P	20.2	P	233	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:05	EDT	0.21	P	20.2	P	233	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:10	EDT	0.21	P	20.2	P	233	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:15	EDT	0.21	P	20.1	P	233	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:20	EDT	0.21	P	20.1	P	234	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:25	EDT	0.21	P	20.0	P	234	P	4.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:30	EDT	0.21	P	20.0	P	234	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:35	EDT	0.21	P	19.9	P	233	P	3.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:40	EDT	0.21	P	19.9	P	233	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:45	EDT	0.21	P	19.8	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:50	EDT	0.21	P	19.8	P	233	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 22:55	EDT	0.21	P	19.8	P	233	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:00	EDT	0.21	P	19.7	P	233	P	3.5	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:05	EDT	0.21	P	19.6	P	233	P	3.1	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:10	EDT	0.21	P	19.6	P	233	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:15	EDT	0.21	P	19.6	P	232	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:20	EDT	0.21	P	19.5	P	232	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:25	EDT	0.21	P	19.5	P	232	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:30	EDT	0.21	P	19.5	P	232	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:35	EDT	0.21	P	19.4	P	232	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:40	EDT	0.21	P	19.4	P	232	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:45	EDT	0.21	P	19.4	P	232	P	3.2	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:50	EDT	0.21	P	19.3	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-24 23:55	EDT	0.21	P	19.3	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:00	EDT	0.21	P	19.3	P	232	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:05	EDT	0.21	P	19.2	P	232	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:10	EDT	0.21	P	19.2	P	232	P	3.0	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:15	EDT	0.21	P	19.2	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:20	EDT	0.21	P	19.1	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:25	EDT	0.21	P	19.1	P	232	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:30	EDT	0.21	P	19.1	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:35	EDT	0.21	P	19.1	P	232	P	2.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:40	EDT	0.21	P	19.0	P	232	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:45	EDT	0.21	P	19.0	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:50	EDT	0.21	P	19.0	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 00:55	EDT	0.21	P	19.0	P	232	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:00	EDT	0.21	P	18.9	P	232	P	4.2	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:05	EDT	0.21	P	18.9	P	232	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:10	EDT	0.21	P	18.9	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:15	EDT	0.21	P	18.8	P	232	P	3.4	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:20	EDT	0.21	P	18.8	P	232	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:25	EDT	0.21	P	18.8	P	233	P	4.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:30	EDT	0.21	P	18.8	P	235	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:35	EDT	0.21	P	18.8	P	234	P	2.8	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:40	EDT	0.21	P	18.7	P	233	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:45	EDT	0.21	P	18.7	P	233	P	3.3	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:50	EDT	0.21	P	18.7	P	234	P	8.9	P	0	P	0.68	P
USGS	0204309906	2019-04-25 01:55	EDT	0.21	P	18.7	P	233	P	2.8	P	0	P	0.68	P
